Domain,Full Name,Title,LinkedIn Profile,
https://burro.ai,Vanessa McGrath,"Chief of Staff, Director of People Operations",https://www.linkedin.com/posts/vanessa-mcgrath_hiring-productmanagement-robotsyoucanbuy-activity-7121199498747355136-nu8x?trk=public_profile_like_view
https://burro.ai,Vibhor Sood,"Co-founder, Director of Engineering",https://www.linkedin.com/in/vibhorsood
https://busright.com,Keith Corso,Founder Chief Executive Officer,https://www.linkedin.com/in/keith-corso
https://www.butlr.com,Sami Herrala,Co-Founder,https://fi.linkedin.com/in/samiherrala
https://www.butlr.com,Zubair Chowdhry,Workplace Technology & Data Lead,https://www.linkedin.com/in/zubair-chowdhry
https://www.butlr.com,John Strom,VP General Manager Connected Solutions,https://www.linkedin.com/in/johnrstrom
https://www.butlr.com,Colin Dominish,Head of Podium Services,https://au.linkedin.com/in/colindominish
http://www.caelux.com,Scott Graybeal,CEO,https://www.linkedin.com/in/scottgraybeal
http://www.caelux.com,John Iannelli,President Founder,https://www.linkedin.com/in/john-iannelli-2496736
http://www.caelux.com,Charlie Hasselbrink,CTO,https://www.linkedin.com/in/charlie-hasselbrink
https://caldera.xyz,Eric Chen,CEO Co-Founder,https://www.linkedin.com/in/eric-t-chen
https://caldera.xyz,Victor Ji,CEO Co-Founder,https://hk.linkedin.com/in/victor-ji-763028174
https://caldera.xyz,Ramon Recuero,CEO Co-Founder,https://www.linkedin.com/in/ramonrecuero
https://caldera.xyz,Madhur Kumar Sharma,Co-Founder,https://ca.linkedin.com/in/madhurkumarsharma
https://caldera.xyz,Chris Cassano,CTO Co-Founder,https://www.linkedin.com/in/ccassano
https://caldera.xyz,Emerson Hsieh,CEO Co-Founder,https://www.linkedin.com/in/emersonhsieh
https://caldera.xyz,Sam,CEO Co-Founder,https://www.linkedin.com/in/samcorcos
https://cacultured.com/,Alan Perlstein,CEO,https://www.linkedin.com/in/alan-perlstein
https://cacultured.com/,Harrison Yoon,Co-Founder,https://www.linkedin.com/in/hy0306
https://cacultured.com/,Debbie Neumann,COO,https://www.linkedin.com/in/debbie-neumann-5ab0b31aa
https://cacultured.com/,Jyvina Humphrey,Director Human Resources,https://www.linkedin.com/in/jyvina-humphrey-shrm-cp-948ba2200
https://calyxtechs.com/,Po Jui Chiu,Founder Chief Executive Officer,https://www.linkedin.com/in/po-jui-ray-chiu
https://calyxtechs.com/,David Herron,Chief Executive Officer,https://www.linkedin.com/posts/calyxai_david-herron-appointed-as-calyx-ceo-activity-7054446610797203456-YE2t
https://cambium-usa.com,Morgan Kurk,President & CEO,https://www.linkedin.com/in/morgan-kurk
